"id","Column1","Column3"
"S399","time_com-htm",870.197866031236
"S400","time_com-htm",1127.13141740342
"S401","timeanddate_com-htm",844.002028873835
"S402","timeanddate_com-htm",913.409311454302
"S403","timeanddate_com-htm",751.239548778104
"S404","timeanddate_com-htm",946.077081311273
"S405","timeanddate_com-htm",862.698686980833
"S406","timeanddate_com-htm",866.616463622441
"S407","timeanddate_com-htm",897.886913498275
"S408","timeanddate_com-htm",684.215759721132
"S409","tinyurl_com-htm",1634.89989369003
"S410","tinyurl_com-htm",899.28334217553
"S411","tinyurl_com-htm",5630.78209374035
"S412","tinyurl_com-htm",4188.84672045957
"S413","tinyurl_com-htm",401.611674548138
"S414","tinyurl_com-htm",2085.35725181711
"S415","tinyurl_com-htm",1316.12328453279
"S416","tinyurl_com-htm",4012.66896503214
"S417","trustpilot_com-htm",818.674565419093
"S418","trustpilot_com-htm",767.314369325608
"S419","trustpilot_com-htm",831.915957500148
"S420","trustpilot_com-htm",871.478369050479
"S421","trustpilot_com-htm",993.715503951942
"S422","trustpilot_com-htm",924.320609245754
"S423","trustpilot_com-htm",949.666127597193
"S424","trustpilot_com-htm",883.305861505547
"S425","txxx_com-htm",887.1
"S426","txxx_com-htm",887.1
"S427","txxx_com-htm",887.1
"S428","txxx_com-htm",887.1
"S429","txxx_com-htm",887.1
"S430","txxx_com-htm",887.1
"S431","txxx_com-htm",887.1
"S432","txxx_com-htm",887.1
"S433","ucdavis_edu-htm",1955.1529567782
"S434","ucdavis_edu-htm",1055.88752737654
"S435","ucdavis_edu-htm",1159.70361047637
"S436","ucdavis_edu-htm",1772.15384074445
"S437","ucdavis_edu-htm",1008.8954284108
"S438","ucdavis_edu-htm",1987.27562116208
"S439","ucdavis_edu-htm",2041.5421213849
"S440","ucdavis_edu-htm",1845.32500854022
"S441","udemy_com-htm",1041.93605905722
"S442","udemy_com-htm",926.230290107452
"S443","udemy_com-htm",969.355032906417
"S444","udemy_com-htm",952.430786545969
"S445","udemy_com-htm",955.601742930176
"S446","udemy_com-htm",860.777698047319
"S447","udemy_com-htm",1043.96182030359
"S448","udemy_com-htm",1093.93504571942
"S449","utorrent_com-htm",2437.33892799472
"S450","utorrent_com-htm",2200.59127297567
"S451","utorrent_com-htm",2054.2076176163
"S452","utorrent_com-htm",2120.08467846942
"S453","utorrent_com-htm",2121.24880370613
"S454","utorrent_com-htm",1906.58299472233
"S455","utorrent_com-htm",1706.65405393725
"S456","utorrent_com-htm",1787.57089055464
"S457","variety_com-htm",1142.76711763259
"S458","variety_com-htm",1065.89700868486
"S459","variety_com-htm",971.044331723698
"S460","variety_com-htm",1106.41263905848
"S461","variety_com-htm",1040.09469186844
"S462","variety_com-htm",983.463737445143
"S463","variety_com-htm",958.528356334416
"S464","variety_com-htm",809.310031829627
"S465","vice_com-htm",881.582653266253
"S466","vice_com-htm",992.093792234858
"S467","vice_com-htm",966.314485238993
"S468","vice_com-htm",670.271121952829
"S469","vice_com-htm",855.264213360019
"S470","vice_com-htm",532.896041163709
"S471","vice_com-htm",968.231175179762
"S472","vice_com-htm",1139.99705750549
"S473","wattpad_com-htm",1250.39286787089
"S474","wattpad_com-htm",1251.81450721282
"S475","wattpad_com-htm",1349.13867503205
"S476","wattpad_com-htm",1260.83853729564
"S477","wattpad_com-htm",1153.67036307077
"S478","wattpad_com-htm",1355.40660849279
"S479","wattpad_com-htm",1187.377090675
"S480","wattpad_com-htm",1385.75930571895
"S481","wiley_com-htm",2329.05558750648
"S482","wiley_com-htm",1979.92210347717
"S483","wiley_com-htm",1600.37007479305
"S484","wiley_com-htm",2873.20715190126
"S485","wiley_com-htm",2361.13443092729
"S486","wiley_com-htm",2498.91467200515
"S487","wiley_com-htm",2446.9740177348
"S488","wiley_com-htm",1864.13214788627
"S489","wix_com-htm",1086.57376785854
"S490","wix_com-htm",1142.26358937005
"S491","wix_com-htm",967.657194165875
"S492","wix_com-htm",1031.76258794117
"S493","wix_com-htm",992.253018704566
"S494","wix_com-htm",1032.27703891079
"S495","wix_com-htm",1040.97673600767
"S496","wix_com-htm",989.837258153691
"S497","www_wixsite_com-htm",1173.98035722398
"S498","www_wixsite_com-htm",946.317083868251
"S499","www_wixsite_com-htm",1170.99344627287
"S500","www_wixsite_com-htm",856.291889989438
"S501","www_wixsite_com-htm",989.615983771392
"S502","www_wixsite_com-htm",958.754036899853
"S503","www_wixsite_com-htm",1128.30668948391
"S504","www_wixsite_com-htm",991.383080357458
"S505","xing_com-htm",857.687246804795
"S506","xing_com-htm",607.570457008812
"S507","xing_com-htm",786.603953550324
"S508","xing_com-htm",749.920187915207
"S509","xing_com-htm",1091.22568887175
"S510","xing_com-htm",650.495133340988
"S511","xing_com-htm",838.683313049119
"S512","xing_com-htm",663.285755652214
